 Process Rank | Elapsed Time (s) | CPU Time (s) | Ratio CPU/Elapsed
 -------------|------------------|--------------|------------------
  110         |      13.807      |      13.336  |      0.966
  111         |      13.807      |      13.424  |      0.972
  112         |      13.807      |      13.404  |      0.971
  113         |      13.808      |      13.449  |      0.974
  114         |      13.807      |      13.388  |      0.970
  115         |      13.808      |      13.439  |      0.973
  116         |      13.808      |      13.386  |      0.969
  117         |      13.808      |      13.438  |      0.973
  118         |      13.808      |      13.429  |      0.973
  119         |      13.808      |      13.366  |      0.968
  120         |      13.808      |      13.351  |      0.967
  121         |      13.808      |      13.388  |      0.970
  122         |      13.808      |      13.397  |      0.970
  123         |      13.808      |      13.386  |      0.969
  124         |      13.808      |      13.387  |      0.970
  125         |      13.808      |      13.381  |      0.969
  126         |      13.808      |      13.398  |      0.970
  127         |      13.808      |      13.352  |      0.967
  128         |      13.808      |      13.433  |      0.973
  129         |      13.808      |      13.428  |      0.973
  130         |      13.808      |      13.460  |      0.975
  131         |      13.808      |      13.434  |      0.973
  132         |      13.808      |      13.392  |      0.970
  133         |      13.808      |      13.392  |      0.970
  134         |      13.808      |      13.390  |      0.970
  135         |      13.808      |      13.363  |      0.968
  136         |      13.808      |      13.379  |      0.969
  137         |      13.808      |      13.392  |      0.970
  138         |      13.808      |      13.400  |      0.970
  139         |      13.808      |      13.363  |      0.968
  140         |      13.808      |      13.376  |      0.969
  141         |      13.808      |      13.425  |      0.972
  142         |      13.808      |      13.403  |      0.971
  143         |      13.808      |      13.412  |      0.971
  144         |      13.808      |      13.426  |      0.972
  145         |      13.808      |      13.365  |      0.968
  146         |      13.808      |      13.386  |      0.969
  147         |      13.808      |      13.361  |      0.968
  148         |      13.808      |      13.400  |      0.970
  149         |      13.808      |      13.350  |      0.967
  150         |      13.808      |      13.410  |      0.971
  151         |      13.808      |      13.368  |      0.968
  152         |      13.808      |      13.379  |      0.969
  153         |      13.808      |      13.428  |      0.972
  154         |      13.808      |      13.371  |      0.968
  155         |      13.808      |      13.400  |      0.971
  156         |      13.808      |      13.399  |      0.970
  157         |      13.808      |      13.419  |      0.972
  158         |      13.808      |      13.371  |      0.968
  159         |      13.808      |      13.461  |      0.975
  160         |      13.808      |      13.353  |      0.967
  161         |      13.808      |      13.416  |      0.972
  162         |      13.808      |      13.430  |      0.973
  163         |      13.808      |      13.445  |      0.974
  164         |      13.808      |      13.368  |      0.968
  165         |      13.808      |      13.368  |      0.968
  166         |      13.808      |      13.393  |      0.970
  167         |      13.808      |      13.419  |      0.972
  168         |      13.808      |      13.408  |      0.971
  169         |      13.808      |      13.422  |      0.972
  170         |      13.808      |      13.406  |      0.971
  171         |      13.808      |      13.495  |      0.977
  172         |      13.808      |      13.461  |      0.975
