 Process Rank | Elapsed Time (s) | CPU Time (s) | Ratio CPU/Elapsed
 -------------|------------------|--------------|------------------
  109         |      10.265      |       9.328  |      0.909
  110         |      10.265      |       9.412  |      0.917
  111         |      10.265      |       9.348  |      0.911
  112         |      10.265      |       9.252  |      0.901
  113         |      10.265      |       9.188  |      0.895
  114         |      10.265      |       9.180  |      0.894
  115         |      10.265      |       9.276  |      0.904
  116         |      10.265      |       9.228  |      0.899
  117         |      10.265      |       9.340  |      0.910
  118         |      10.265      |       9.432  |      0.919
  119         |      10.265      |       9.280  |      0.904
  120         |      10.265      |       9.404  |      0.916
  121         |      10.265      |       9.240  |      0.900
  122         |      10.265      |       9.368  |      0.913
  123         |      10.265      |       9.412  |      0.917
  124         |      10.265      |       9.336  |      0.909
  125         |      10.265      |       9.184  |      0.895
  126         |      10.265      |       9.172  |      0.894
  127         |      10.265      |       9.380  |      0.914
  128         |      10.265      |       9.292  |      0.905
  129         |      10.265      |       9.220  |      0.898
  130         |      10.265      |       9.172  |      0.894
  131         |      10.265      |       9.124  |      0.889
  132         |      10.265      |       9.096  |      0.886
  133         |      10.265      |       9.288  |      0.905
  134         |      10.265      |       9.132  |      0.890
  135         |      10.265      |       9.164  |      0.893
  136         |      10.265      |       9.092  |      0.886
  137         |      10.265      |       9.152  |      0.892
  138         |      10.265      |       9.196  |      0.896
  139         |      10.265      |       9.280  |      0.904
  140         |      10.265      |       9.176  |      0.894
  141         |      10.265      |       9.188  |      0.895
  142         |      10.265      |       9.204  |      0.897
  143         |      10.265      |       9.200  |      0.896
  144         |      10.265      |       9.228  |      0.899
  145         |      10.265      |       9.144  |      0.891
  146         |      10.265      |       9.124  |      0.889
  147         |      10.265      |       9.232  |      0.899
  148         |      10.265      |       9.212  |      0.897
  149         |      10.265      |       9.388  |      0.915
  150         |      10.265      |       9.140  |      0.890
  151         |      10.265      |       9.176  |      0.894
  152         |      10.265      |       9.232  |      0.899
  153         |      10.265      |       9.192  |      0.895
  154         |      10.265      |       9.292  |      0.905
  155         |      10.265      |       9.332  |      0.909
  156         |      10.265      |       9.260  |      0.902
  157         |      10.265      |       9.144  |      0.891
  158         |      10.265      |       9.332  |      0.909
  159         |      10.265      |       9.360  |      0.912
  160         |      10.265      |       9.340  |      0.910
  161         |      10.265      |       9.464  |      0.922
  162         |      10.265      |       9.344  |      0.910
  163         |      10.265      |       9.356  |      0.911
  164         |      10.265      |       9.388  |      0.915
  165         |      10.265      |       9.372  |      0.913
  166         |      10.265      |       9.464  |      0.922
  167         |      10.265      |       9.504  |      0.926
  168         |      10.265      |       9.104  |      0.887
  169         |      10.265      |       9.124  |      0.889
  170         |      10.265      |       9.124  |      0.889
  171         |      10.265      |       8.952  |      0.872
  172         |      10.265      |       9.020  |      0.879
  173         |      10.265      |       9.132  |      0.890
  174         |      10.265      |       9.036  |      0.880
  175         |      10.265      |       8.964  |      0.873
  176         |      10.265      |       9.032  |      0.880
  177         |      10.265      |       9.136  |      0.890
  178         |      10.265      |       9.104  |      0.887
  179         |      10.265      |       9.148  |      0.891
  180         |      10.265      |       9.364  |      0.912
  181         |      10.265      |       9.120  |      0.888
  182         |      10.265      |       8.988  |      0.876
  183         |      10.265      |       9.048  |      0.881
  184         |      10.265      |       9.368  |      0.913
  185         |      10.265      |       9.096  |      0.886
  186         |      10.265      |       9.264  |      0.902
  187         |      10.265      |       9.120  |      0.888
  188         |      10.265      |       9.224  |      0.899
  189         |      10.265      |       8.960  |      0.873
  190         |      10.265      |       9.068  |      0.883
  191         |      10.265      |       9.100  |      0.887
  192         |      10.265      |       9.104  |      0.887
  193         |      10.265      |       9.036  |      0.880
  194         |      10.265      |       9.012  |      0.878
  195         |      10.265      |       9.072  |      0.884
  196         |      10.265      |       9.088  |      0.885
  197         |      10.265      |       8.968  |      0.874
  198         |      10.265      |       9.040  |      0.881
  199         |      10.265      |       9.084  |      0.885
  200         |      10.265      |       9.096  |      0.886
  201         |      10.265      |       9.160  |      0.892
  202         |      10.265      |       9.008  |      0.878
  203         |      10.265      |       9.076  |      0.884
  204         |      10.265      |       9.120  |      0.888
  205         |      10.265      |       9.220  |      0.898
  206         |      10.265      |       9.128  |      0.889
  207         |      10.265      |       8.992  |      0.876
  208         |      10.265      |       9.080  |      0.885
  209         |      10.265      |       9.016  |      0.878
  210         |      10.265      |       9.236  |      0.900
  211         |      10.265      |       9.248  |      0.901
  212         |      10.265      |       9.076  |      0.884
  213         |      10.265      |       9.256  |      0.902
  214         |      10.265      |       9.204  |      0.897
  215         |      10.265      |       9.212  |      0.897
  216         |      10.265      |       9.232  |      0.899
  217         |      10.265      |       9.324  |      0.908
  218         |      10.265      |       9.236  |      0.900
  219         |      10.265      |       9.396  |      0.915
  220         |      10.265      |       9.368  |      0.913
  221         |      10.265      |       9.444  |      0.920
  222         |      10.265      |       9.288  |      0.905
  223         |      10.265      |       9.412  |      0.917
  224         |      10.265      |       9.292  |      0.905
  225         |      10.265      |       9.116  |      0.888
  226         |      10.265      |       9.256  |      0.902
  227         |      10.265      |       9.292  |      0.905
  228         |      10.265      |       9.192  |      0.895
  229         |      10.265      |       9.044  |      0.881
  230         |      10.265      |       8.960  |      0.873
  231         |      10.265      |       9.124  |      0.889
  232         |      10.265      |       9.068  |      0.883
  233         |      10.265      |       9.128  |      0.889
  234         |      10.265      |       9.044  |      0.881
  235         |      10.265      |       9.100  |      0.886
  236         |      10.265      |       9.160  |      0.892
  237         |      10.265      |       9.076  |      0.884
  238         |      10.265      |       9.124  |      0.889
