 Process Rank | Elapsed Time (s) | CPU Time (s) | Ratio CPU/Elapsed
 -------------|------------------|--------------|------------------
  111         |      10.225      |       9.580  |      0.937
  112         |      10.225      |       9.472  |      0.926
  113         |      10.225      |       9.328  |      0.912
  114         |      10.225      |       9.400  |      0.919
  115         |      10.225      |       9.416  |      0.921
  116         |      10.225      |       9.444  |      0.924
  117         |      10.225      |       9.416  |      0.921
  118         |      10.225      |       9.400  |      0.919
  119         |      10.225      |       9.480  |      0.927
  120         |      10.225      |       9.456  |      0.925
  121         |      10.225      |       9.480  |      0.927
  122         |      10.225      |       9.452  |      0.924
  123         |      10.225      |       9.440  |      0.923
  124         |      10.225      |       9.416  |      0.921
  125         |      10.225      |       9.616  |      0.940
  126         |      10.225      |       9.496  |      0.929
  127         |      10.225      |       9.448  |      0.924
  128         |      10.225      |       9.556  |      0.935
  129         |      10.225      |       9.372  |      0.917
  130         |      10.225      |       9.376  |      0.917
  131         |      10.225      |       9.384  |      0.918
  132         |      10.225      |       9.540  |      0.933
  133         |      10.225      |       9.328  |      0.912
  134         |      10.225      |       9.436  |      0.923
  135         |      10.225      |       9.380  |      0.917
  136         |      10.225      |       9.420  |      0.921
  137         |      10.225      |       9.408  |      0.920
  138         |      10.225      |       9.436  |      0.923
  139         |      10.225      |       9.460  |      0.925
  140         |      10.225      |       9.428  |      0.922
  141         |      10.225      |       9.456  |      0.925
  142         |      10.225      |       9.388  |      0.918
  143         |      10.225      |       9.524  |      0.931
  144         |      10.225      |       9.400  |      0.919
  145         |      10.225      |       9.404  |      0.920
  146         |      10.225      |       9.368  |      0.916
  147         |      10.225      |       9.412  |      0.921
  148         |      10.225      |       9.404  |      0.920
  149         |      10.225      |       9.428  |      0.922
  150         |      10.225      |       9.452  |      0.924
  151         |      10.225      |       9.408  |      0.920
  152         |      10.225      |       9.468  |      0.926
  153         |      10.225      |       9.396  |      0.919
  154         |      10.225      |       9.448  |      0.924
  155         |      10.225      |       9.416  |      0.921
  156         |      10.225      |       9.456  |      0.925
  157         |      10.225      |       9.464  |      0.926
  158         |      10.225      |       9.480  |      0.927
  159         |      10.225      |       9.404  |      0.920
  160         |      10.225      |       9.416  |      0.921
  161         |      10.225      |       9.692  |      0.948
  162         |      10.225      |       9.640  |      0.943
  163         |      10.225      |       9.400  |      0.919
  164         |      10.225      |       9.592  |      0.938
  165         |      10.225      |       9.496  |      0.929
  166         |      10.225      |       9.616  |      0.940
  167         |      10.225      |       9.568  |      0.936
  168         |      10.225      |       9.476  |      0.927
  169         |      10.225      |       9.416  |      0.921
  170         |      10.225      |       9.440  |      0.923
  171         |      10.225      |       9.484  |      0.928
  172         |      10.225      |       9.508  |      0.930
  173         |      10.225      |       9.640  |      0.943
  174         |      10.225      |       9.528  |      0.932
  175         |      10.225      |       9.524  |      0.931
  176         |      10.225      |       9.460  |      0.925
  177         |      10.225      |       9.456  |      0.925
  178         |      10.225      |       9.532  |      0.932
  179         |      10.225      |       9.428  |      0.922
  180         |      10.225      |       9.592  |      0.938
  181         |      10.225      |       9.616  |      0.940
  182         |      10.225      |       9.616  |      0.940
  183         |      10.225      |       9.364  |      0.916
  184         |      10.225      |       9.412  |      0.921
  185         |      10.225      |       9.440  |      0.923
  186         |      10.225      |       9.484  |      0.928
  187         |      10.225      |       9.448  |      0.924
  188         |      10.225      |       9.384  |      0.918
  189         |      10.225      |       9.392  |      0.919
  190         |      10.225      |       9.412  |      0.921
  191         |      10.225      |       9.476  |      0.927
  192         |      10.225      |       9.484  |      0.928
  193         |      10.225      |       9.508  |      0.930
  194         |      10.225      |       9.436  |      0.923
  195         |      10.225      |       9.440  |      0.923
  196         |      10.225      |       9.464  |      0.926
  197         |      10.225      |       9.500  |      0.929
  198         |      10.225      |       9.472  |      0.926
  199         |      10.225      |       9.468  |      0.926
  200         |      10.225      |       9.528  |      0.932
  201         |      10.225      |       9.452  |      0.924
  202         |      10.225      |       9.420  |      0.921
  203         |      10.225      |       9.464  |      0.926
  204         |      10.225      |       9.576  |      0.937
  205         |      10.225      |       9.492  |      0.928
  206         |      10.225      |       9.500  |      0.929
  207         |      10.225      |       9.492  |      0.928
  208         |      10.225      |       9.556  |      0.935
  209         |      10.225      |       9.440  |      0.923
  210         |      10.225      |       9.436  |      0.923
  211         |      10.225      |       9.464  |      0.926
  212         |      10.225      |       9.448  |      0.924
  213         |      10.225      |       9.556  |      0.935
  214         |      10.225      |       9.484  |      0.928
  215         |      10.225      |       9.560  |      0.935
  216         |      10.225      |       9.660  |      0.945
  217         |      10.225      |       9.512  |      0.930
  218         |      10.225      |       9.688  |      0.948
  219         |      10.225      |       9.636  |      0.942
  220         |      10.225      |       9.648  |      0.944
  221         |      10.225      |       9.440  |      0.923
  222         |      10.225      |       9.684  |      0.947
  223         |      10.225      |       9.480  |      0.927
  224         |      10.225      |       9.480  |      0.927
  225         |      10.225      |       9.540  |      0.933
  226         |      10.225      |       9.392  |      0.919
  227         |      10.225      |       9.464  |      0.926
  228         |      10.225      |       9.468  |      0.926
  229         |      10.225      |       9.476  |      0.927
  230         |      10.225      |       9.432  |      0.922
  231         |      10.225      |       9.400  |      0.919
  232         |      10.225      |       9.568  |      0.936
  233         |      10.225      |       9.420  |      0.921
  234         |      10.225      |       9.480  |      0.927
  235         |      10.225      |       9.508  |      0.930
  236         |      10.225      |       9.440  |      0.923
  237         |      10.225      |       9.500  |      0.929
  238         |      10.225      |       9.456  |      0.925
  239         |      10.225      |       9.608  |      0.940
  240         |      10.225      |       9.604  |      0.939
  241         |      10.225      |       9.476  |      0.927
  242         |      10.225      |       9.556  |      0.935
  243         |      10.225      |       9.604  |      0.939
  244         |      10.225      |       9.500  |      0.929
  245         |      10.225      |       9.456  |      0.925
  246         |      10.225      |       9.704  |      0.949
  247         |      10.225      |       9.664  |      0.945
  248         |      10.225      |       9.680  |      0.947
  249         |      10.225      |       9.496  |      0.929
  250         |      10.225      |       9.464  |      0.926
  251         |      10.225      |       9.432  |      0.922
  252         |      10.225      |       9.428  |      0.922
  253         |      10.225      |       9.436  |      0.923
  254         |      10.225      |       9.456  |      0.925
  255         |      10.225      |       9.488  |      0.928
  256         |      10.225      |       9.520  |      0.931
  257         |      10.225      |       9.508  |      0.930
  258         |      10.225      |       9.464  |      0.926
  259         |      10.225      |       9.480  |      0.927
  260         |      10.225      |       9.472  |      0.926
  261         |      10.225      |       9.488  |      0.928
  262         |      10.225      |       9.412  |      0.921
  263         |      10.225      |       9.448  |      0.924
  264         |      10.225      |       9.600  |      0.939
  265         |      10.225      |       9.472  |      0.926
  266         |      10.225      |       9.464  |      0.926
  267         |      10.225      |       9.420  |      0.921
  268         |      10.225      |       9.528  |      0.932
  269         |      10.225      |       9.468  |      0.926
  270         |      10.225      |       9.568  |      0.936
  271         |      10.225      |       9.440  |      0.923
  272         |      10.225      |       9.592  |      0.938
  273         |      10.225      |       9.664  |      0.945
  274         |      10.225      |       9.704  |      0.949
  275         |      10.225      |       9.448  |      0.924
  276         |      10.225      |       9.692  |      0.948
  277         |      10.225      |       9.716  |      0.950
  278         |      10.225      |       9.692  |      0.948
  279         |      10.225      |       9.652  |      0.944
  280         |      10.225      |       9.600  |      0.939
  281         |      10.225      |       9.428  |      0.922
  282         |      10.225      |       9.472  |      0.926
  283         |      10.225      |       9.356  |      0.915
  284         |      10.225      |       9.468  |      0.926
  285         |      10.225      |       9.448  |      0.924
  286         |      10.225      |       9.440  |      0.923
  287         |      10.225      |       9.436  |      0.923
  288         |      10.225      |       9.372  |      0.917
  289         |      10.225      |       9.476  |      0.927
  290         |      10.225      |       9.488  |      0.928
  291         |      10.225      |       9.384  |      0.918
  292         |      10.225      |       9.472  |      0.926
  293         |      10.225      |       9.524  |      0.931
  294         |      10.225      |       9.592  |      0.938
  295         |      10.225      |       9.432  |      0.922
  296         |      10.225      |       9.428  |      0.922
  297         |      10.225      |       9.432  |      0.922
  298         |      10.225      |       9.468  |      0.926
  299         |      10.225      |       9.448  |      0.924
  300         |      10.225      |       9.480  |      0.927
  301         |      10.225      |       9.472  |      0.926
  302         |      10.225      |       9.460  |      0.925
  303         |      10.225      |       9.488  |      0.928
  304         |      10.225      |       9.508  |      0.930
  305         |      10.225      |       9.404  |      0.920
  306         |      10.225      |       9.516  |      0.931
  307         |      10.225      |       9.644  |      0.943
  308         |      10.225      |       9.512  |      0.930
  309         |      10.225      |       9.400  |      0.919
  310         |      10.225      |       9.476  |      0.927
  311         |      10.225      |       9.456  |      0.925
  312         |      10.225      |       9.408  |      0.920
  313         |      10.225      |       9.420  |      0.921
  314         |      10.225      |       9.440  |      0.923
  315         |      10.225      |       9.424  |      0.922
  316         |      10.225      |       9.476  |      0.927
  317         |      10.225      |       9.476  |      0.927
  318         |      10.225      |       9.560  |      0.935
  319         |      10.225      |       9.448  |      0.924
  320         |      10.225      |       9.532  |      0.932
  321         |      10.225      |       9.656  |      0.944
  322         |      10.225      |       9.644  |      0.943
  323         |      10.225      |       9.612  |      0.940
  324         |      10.225      |       9.644  |      0.943
  325         |      10.225      |       9.520  |      0.931
  326         |      10.225      |       9.620  |      0.941
  327         |      10.225      |       9.688  |      0.948
  328         |      10.225      |       9.652  |      0.944
  329         |      10.225      |       9.680  |      0.947
  330         |      10.225      |       9.564  |      0.935
  331         |      10.225      |       9.456  |      0.925
  332         |      10.225      |       9.728  |      0.951
  333         |      10.225      |       9.408  |      0.920
  334         |      10.225      |       9.636  |      0.942
  335         |      10.225      |       9.712  |      0.950
  336         |      10.225      |       9.444  |      0.924
  337         |      10.225      |       9.452  |      0.924
  338         |      10.225      |       9.440  |      0.923
  339         |      10.225      |       9.412  |      0.921
  340         |      10.225      |       9.404  |      0.920
  341         |      10.225      |       9.356  |      0.915
  342         |      10.225      |       9.420  |      0.921
  343         |      10.225      |       9.356  |      0.915
  344         |      10.225      |       9.420  |      0.921
  345         |      10.225      |       9.408  |      0.920
  346         |      10.225      |       9.444  |      0.924
  347         |      10.225      |       9.448  |      0.924
  348         |      10.225      |       9.352  |      0.915
  349         |      10.225      |       9.412  |      0.921
  350         |      10.225      |       9.456  |      0.925
  351         |      10.225      |       9.520  |      0.931
  352         |      10.225      |       9.484  |      0.928
  353         |      10.225      |       9.440  |      0.923
  354         |      10.225      |       9.440  |      0.923
  355         |      10.225      |       9.452  |      0.924
  356         |      10.225      |       9.560  |      0.935
  357         |      10.225      |       9.412  |      0.921
  358         |      10.225      |       9.416  |      0.921
  359         |      10.225      |       9.464  |      0.926
  360         |      10.225      |       9.432  |      0.922
