 Process Rank | Elapsed Time (s) | CPU Time (s) | Ratio CPU/Elapsed
 -------------|------------------|--------------|------------------
  108         |      31.394      |      30.892  |      0.984
  109         |      31.394      |      30.944  |      0.986
  110         |      31.394      |      30.940  |      0.986
  111         |      31.394      |      30.932  |      0.985
  112         |      31.394      |      30.916  |      0.985
  113         |      31.394      |      30.904  |      0.984
  114         |      31.394      |      30.932  |      0.985
  115         |      31.394      |      30.888  |      0.984
  116         |      31.394      |      30.824  |      0.982
  117         |      31.394      |      30.876  |      0.983
  118         |      31.394      |      30.884  |      0.984
  119         |      31.394      |      30.888  |      0.984
  120         |      31.394      |      30.924  |      0.985
  121         |      31.394      |      30.900  |      0.984
  122         |      31.394      |      30.920  |      0.985
  123         |      31.394      |      30.912  |      0.985
  124         |      31.394      |      30.856  |      0.983
  125         |      31.394      |      30.892  |      0.984
  126         |      31.394      |      30.876  |      0.983
  127         |      31.394      |      30.868  |      0.983
  128         |      31.394      |      30.868  |      0.983
  129         |      31.394      |      30.852  |      0.983
  130         |      31.394      |      30.860  |      0.983
  131         |      31.394      |      30.860  |      0.983
  132         |      31.394      |      30.860  |      0.983
  133         |      31.394      |      30.904  |      0.984
  134         |      31.394      |      30.876  |      0.983
  135         |      31.394      |      30.948  |      0.986
  136         |      31.394      |      30.868  |      0.983
  137         |      31.394      |      30.872  |      0.983
  138         |      31.394      |      30.836  |      0.982
  139         |      31.394      |      30.872  |      0.983
  140         |      31.394      |      30.904  |      0.984
  141         |      31.394      |      30.908  |      0.985
  142         |      31.394      |      30.876  |      0.983
  143         |      31.394      |      30.844  |      0.982
  144         |      31.394      |      30.856  |      0.983
  145         |      31.394      |      30.896  |      0.984
  146         |      31.394      |      30.864  |      0.983
  147         |      31.394      |      30.932  |      0.985
  148         |      31.394      |      30.868  |      0.983
  149         |      31.394      |      30.916  |      0.985
  150         |      31.394      |      30.856  |      0.983
  151         |      31.394      |      30.868  |      0.983
  152         |      31.394      |      30.812  |      0.981
  153         |      31.394      |      30.888  |      0.984
  154         |      31.394      |      30.856  |      0.983
  155         |      31.394      |      30.896  |      0.984
  156         |      31.394      |      30.900  |      0.984
  157         |      31.394      |      30.868  |      0.983
  158         |      31.394      |      30.936  |      0.985
  159         |      31.394      |      30.852  |      0.983
  160         |      31.394      |      30.880  |      0.984
  161         |      31.394      |      30.888  |      0.984
  162         |      31.394      |      30.844  |      0.982
  163         |      31.394      |      30.856  |      0.983
  164         |      31.394      |      30.840  |      0.982
  165         |      31.394      |      30.880  |      0.984
  166         |      31.394      |      30.944  |      0.986
  167         |      31.394      |      30.892  |      0.984
  168         |      31.394      |      30.956  |      0.986
  169         |      31.394      |      30.960  |      0.986
  170         |      31.394      |      30.940  |      0.986
  171         |      31.394      |      30.932  |      0.985
  172         |      31.394      |      30.900  |      0.984
  173         |      31.394      |      30.904  |      0.984
  174         |      31.394      |      30.928  |      0.985
  175         |      31.394      |      30.896  |      0.984
  176         |      31.394      |      30.904  |      0.984
  177         |      31.394      |      30.968  |      0.986
  178         |      31.394      |      30.952  |      0.986
  179         |      31.394      |      30.956  |      0.986
  180         |      31.394      |      30.928  |      0.985
  181         |      31.394      |      30.940  |      0.986
  182         |      31.394      |      30.952  |      0.986
  183         |      31.394      |      30.964  |      0.986
  184         |      31.394      |      30.944  |      0.986
  185         |      31.394      |      30.932  |      0.985
  186         |      31.394      |      30.892  |      0.984
  187         |      31.394      |      30.952  |      0.986
  188         |      31.394      |      30.904  |      0.984
  189         |      31.394      |      30.964  |      0.986
  190         |      31.394      |      30.940  |      0.986
  191         |      31.394      |      30.884  |      0.984
  192         |      31.394      |      30.928  |      0.985
  193         |      31.394      |      30.960  |      0.986
  194         |      31.394      |      30.872  |      0.983
  195         |      31.394      |      30.896  |      0.984
  196         |      31.394      |      30.936  |      0.985
  197         |      31.394      |      30.940  |      0.986
  198         |      31.394      |      30.920  |      0.985
  199         |      31.394      |      30.872  |      0.983
  200         |      31.394      |      30.904  |      0.984
  201         |      31.394      |      30.928  |      0.985
  202         |      31.394      |      30.940  |      0.986
  203         |      31.394      |      30.852  |      0.983
  204         |      31.394      |      30.956  |      0.986
  205         |      31.394      |      30.904  |      0.984
  206         |      31.394      |      30.924  |      0.985
  207         |      31.394      |      30.896  |      0.984
  208         |      31.394      |      30.932  |      0.985
  209         |      31.394      |      30.944  |      0.986
  210         |      31.394      |      30.932  |      0.985
  211         |      31.394      |      30.956  |      0.986
  212         |      31.394      |      30.932  |      0.985
  213         |      31.394      |      31.000  |      0.987
  214         |      31.394      |      30.872  |      0.983
  215         |      31.394      |      30.960  |      0.986
  216         |      31.394      |      30.928  |      0.985
  217         |      31.394      |      30.892  |      0.984
  218         |      31.394      |      30.888  |      0.984
  219         |      31.394      |      30.900  |      0.984
  220         |      31.394      |      30.908  |      0.985
  221         |      31.394      |      30.876  |      0.983
  222         |      31.394      |      30.928  |      0.985
  223         |      31.394      |      30.876  |      0.983
 -------------|------------------|--------------|------------------
 Total        |    7032.288      |    6921.900  |    220.484
 -------------|------------------|--------------|------------------
 Minimum      |      31.386      |      29.956  |      0.954
 -------------|------------------|--------------|------------------
 Maximum      |      31.394      |      31.000  |      0.987
 -------------|------------------|--------------|------------------
 Average      |      31.394      |      30.901  |      0.984
 
 Detailed timing for proc : 0
 --------------------------
 Section             Elapsed Time (s)  Elapsed Time (%)  CPU Time(s)  CPU Time (%)  CPU/Elapsed  Frequency
 trc_adv                        6.218            19.811        6.176        20.617        0.993        720
 trc_ldf                        3.925            12.505        3.908        13.046        0.996        720
 tra_adv                        2.716             8.653        2.692         8.987        0.991        720
 trc_stp                        2.413             7.689        2.312         7.718        0.958        720
 stp                            1.931             6.152        1.140         3.806        0.590        720
 trc_nxt                        1.874             5.972        1.924         6.423        1.026        720
 tra_ldf                        1.644             5.237        1.588         5.301        0.966        720
 zdf_phy                        1.617             5.153        1.480         4.941        0.915        720
 dyn_spg                        1.209             3.853        1.232         4.113        1.019        720
 ldf_slp                        1.116             3.557        1.088         3.632        0.975        720
 trc_zdf                        0.897             2.859        0.808         2.697        0.901        720
 dia_wri                        0.577             1.837        0.448         1.496        0.777        720
 dyn_nxt                        0.558             1.778        0.592         1.976        1.061        720
 p2z_opt                        0.417             1.329        0.424         1.415        1.017        720
 tra_nxt                        0.413             1.315        0.368         1.228        0.892        720
 rab_3d                         0.402             1.282        0.384         1.282        0.955       1440
 dyn_zdf                        0.394             1.256        0.352         1.175        0.893        720
 bn2                            0.342             1.090        0.336         1.122        0.983       1440
 tra_zdf                        0.310             0.988        0.352         1.175        1.135        720
 p2z_bio                        0.287             0.915        0.312         1.042        1.087        720
 div_hor                        0.264             0.840        0.272         0.908        1.031       1441
 dyn_ldf                        0.223             0.709        0.216         0.721        0.970        720
 ssh_nxt                        0.194             0.619        0.180         0.601        0.926        720
 tra_qsr                        0.177             0.565        0.144         0.481        0.812        720
 eos-pot                        0.170             0.542        0.172         0.574        1.012        720
 trc_trp                        0.166             0.530        0.176         0.588        1.058        720
 eos-insitu                     0.160             0.510        0.184         0.614        1.149        720
 wzv                            0.158             0.503        0.176         0.588        1.114       1440
 sbc                            0.111             0.353        0.116         0.387        1.048        720
 trc_init                       0.090             0.286        0.004         0.013        0.045          1
 dyn_zad                        0.085             0.271        0.120         0.401        1.408        720
 trc_sbc                        0.076             0.244        0.100         0.334        1.308        720
 nemo_init                      0.075             0.238        0.060         0.200        0.802          1
 p2z_sms                        0.073             0.233        0.036         0.120        0.492        720
 dyn_vor                        0.073             0.232        0.072         0.240        0.991        720
 dyn_hpg                        0.072             0.231        0.088         0.294        1.215        720
 dyn_keg                        0.070             0.222        0.048         0.160        0.690        720
 day                            0.061             0.195        0.008         0.027        0.131        720
 p2z_exp                        0.057             0.181        0.048         0.160        0.845        720
 dyn_adv                        0.039             0.123        0.024         0.080        0.620        720
 p2z_sed                        0.025             0.080        0.040         0.134        1.587        720
 tra_sbc                        0.021             0.067        0.024         0.080        1.147        720
 trc_sms                        0.005             0.015        0.000         0.000        0.000        720
 dom_hgr                        0.000             0.000        0.000         0.000        0.000          1
 ssh_swp                       -0.001            -0.002        0.008         0.027      -12.153        720
 dia_ar5                       -0.003            -0.008        0.004         0.013       -1.540        720
 
 Timing started on 19/04/2019 at 03:58:10 MET -06:00 from GMT
 Timing   ended on 19/04/2019 at 03:58:41 MET -06:00 from GMT
