 Process Rank | Elapsed Time (s) | CPU Time (s) | Ratio CPU/Elapsed
 -------------|------------------|--------------|------------------
  108         |      18.269      |      17.864  |      0.978
  109         |      18.269      |      17.812  |      0.975
  110         |      18.269      |      17.792  |      0.974
  111         |      18.269      |      17.824  |      0.976
  112         |      18.269      |      17.796  |      0.974
  113         |      18.269      |      17.800  |      0.974
  114         |      18.269      |      17.800  |      0.974
  115         |      18.269      |      17.780  |      0.973
  116         |      18.269      |      17.792  |      0.974
  117         |      18.269      |      17.764  |      0.972
  118         |      18.269      |      17.700  |      0.969
  119         |      18.269      |      17.748  |      0.971
  120         |      18.269      |      17.792  |      0.974
  121         |      18.269      |      17.848  |      0.977
  122         |      18.269      |      17.776  |      0.973
  123         |      18.269      |      17.800  |      0.974
  124         |      18.269      |      17.804  |      0.975
  125         |      18.269      |      17.772  |      0.973
  126         |      18.269      |      17.784  |      0.973
  127         |      18.269      |      17.832  |      0.976
  128         |      18.269      |      17.764  |      0.972
  129         |      18.269      |      17.824  |      0.976
  130         |      18.269      |      17.728  |      0.970
  131         |      18.269      |      17.800  |      0.974
  132         |      18.269      |      17.808  |      0.975
  133         |      18.269      |      17.820  |      0.975
  134         |      18.269      |      17.836  |      0.976
  135         |      18.269      |      17.792  |      0.974
  136         |      18.269      |      17.780  |      0.973
  137         |      18.269      |      17.832  |      0.976
  138         |      18.269      |      17.848  |      0.977
  139         |      18.269      |      17.820  |      0.975
  140         |      18.269      |      17.796  |      0.974
  141         |      18.269      |      17.812  |      0.975
  142         |      18.269      |      17.784  |      0.973
  143         |      18.269      |      17.772  |      0.973
  144         |      18.269      |      17.784  |      0.973
  145         |      18.269      |      17.812  |      0.975
  146         |      18.269      |      17.788  |      0.974
  147         |      18.269      |      17.756  |      0.972
  148         |      18.269      |      17.792  |      0.974
  149         |      18.269      |      17.792  |      0.974
  150         |      18.269      |      17.840  |      0.977
  151         |      18.269      |      17.816  |      0.975
  152         |      18.269      |      17.820  |      0.975
  153         |      18.269      |      17.780  |      0.973
  154         |      18.269      |      17.844  |      0.977
  155         |      18.269      |      17.844  |      0.977
  156         |      18.269      |      17.760  |      0.972
  157         |      18.269      |      17.768  |      0.973
  158         |      18.269      |      17.808  |      0.975
