 Process Rank | Elapsed Time (s) | CPU Time (s) | Ratio CPU/Elapsed
 -------------|------------------|--------------|------------------
  108         |     170.563      |     169.520  |      0.994
  109         |     170.563      |     169.647  |      0.995
  110         |     170.563      |     169.650  |      0.995
  111         |     170.563      |     169.579  |      0.994
  112         |     170.563      |     169.739  |      0.995
  113         |     170.563      |     169.696  |      0.995
  114         |     170.563      |     169.775  |      0.995
  115         |     170.563      |     169.703  |      0.995
  116         |     170.564      |     169.644  |      0.995
  117         |     170.563      |     169.633  |      0.995
  118         |     170.564      |     169.691  |      0.995
  119         |     170.563      |     169.777  |      0.995
  120         |     170.563      |     169.534  |      0.994
  121         |     170.563      |     169.614  |      0.994
  122         |     170.564      |     169.679  |      0.995
  123         |     170.563      |     169.649  |      0.995
  124         |     170.563      |     169.604  |      0.994
  125         |     170.564      |     169.640  |      0.995
  126         |     170.564      |     169.595  |      0.994
  127         |     170.563      |     169.687  |      0.995
 -------------|------------------|--------------|------------------
 Total        |   21832.124      |   21714.762  |    127.312
 -------------|------------------|--------------|------------------
 Minimum      |     170.563      |     169.183  |      0.992
 -------------|------------------|--------------|------------------
 Maximum      |     170.564      |     169.823  |      0.996
 -------------|------------------|--------------|------------------
 Average      |     170.563      |     169.647  |      0.995
 
 Detailed timing for proc : 0
 --------------------------
 Section             Elapsed Time (s)  Elapsed Time (%)  CPU Time(s)  CPU Time (%)  CPU/Elapsed  Frequency
 trc_adv                       38.670            22.672       38.465        22.736        0.995        720
 trc_ldf                       23.321            13.673       23.289        13.765        0.999        720
 tra_adv                       14.233             8.345       14.163         8.371        0.995        720
 zdf_phy                       10.142             5.946       10.094         5.966        0.995        720
 tra_ldf                        8.537             5.005        8.532         5.043        0.999        720
 trc_nxt                        7.139             4.186        7.072         4.180        0.991        720
 p2z_opt                        6.683             3.918        6.661         3.937        0.997        720
 ldf_slp                        6.236             3.656        6.213         3.672        0.996        720
 dyn_spg                        5.580             3.271        5.547         3.278        0.994        720
 rab_3d                         5.439             3.189        5.389         3.185        0.991       1440
 trc_stp                        5.340             3.131        5.307         3.137        0.994        720
 trc_zdf                        5.029             2.949        5.024         2.969        0.999        720
 stp                            3.731             2.188        3.289         1.944        0.881        720
 dyn_zdf                        3.729             2.186        3.725         2.202        0.999        720
 dyn_nxt                        3.049             1.788        3.043         1.798        0.998        720
 tra_nxt                        2.126             1.246        2.126         1.256        1.000        720
 eos-pot                        2.110             1.237        2.104         1.243        0.997        720
 tra_zdf                        2.107             1.235        2.100         1.241        0.996        720
 eos-insitu                     2.104             1.233        2.106         1.245        1.001        720
 dia_wri                        1.849             1.084        1.607         0.950        0.869        720
 tra_qsr                        1.611             0.944        1.606         0.949        0.997        720
 bn2                            1.392             0.816        1.394         0.824        1.001       1440
 div_hor                        1.274             0.747        1.278         0.755        1.003       1441
 dyn_ldf                        1.260             0.739        1.259         0.744        0.999        720
 trc_sbc                        1.251             0.734        1.228         0.726        0.981        720
 p2z_bio                        1.212             0.711        1.214         0.717        1.001        720
 p2z_exp                        1.111             0.652        1.106         0.654        0.995        720
 dyn_zad                        0.829             0.486        0.833         0.492        1.004        720
 dyn_vor                        0.712             0.417        0.712         0.421        1.000        720
 ssh_nxt                        0.708             0.415        0.709         0.419        1.001        720
 trc_trp                        0.689             0.404        0.656         0.388        0.952        720
 wzv                            0.627             0.368        0.629         0.372        1.004       1440
 dyn_keg                        0.572             0.335        0.574         0.340        1.004        720
 dyn_hpg                        0.467             0.274        0.469         0.277        1.004        720
 sbc                            0.317             0.186        0.306         0.181        0.965        720
 p2z_sed                        0.224             0.131        0.226         0.133        1.008        720
 p2z_sms                        0.128             0.075        0.117         0.069        0.917        720
 dyn_adv                        0.122             0.072        0.117         0.069        0.958        720
 nemo_init                      0.083             0.048        0.077         0.045        0.929          1
 tra_sbc                        0.049             0.029        0.055         0.033        1.136        720
 trc_init                       0.028             0.017        0.023         0.014        0.830          1
 ssh_swp                        0.005             0.003        0.007         0.004        1.400        720
 trc_sms                        0.004             0.002        0.005         0.003        1.186        720
 day                            0.003             0.002        0.003         0.002        0.976        720
 dom_hgr                        0.001             0.000        0.001         0.000        1.017          1
 dia_ar5                       -0.001            -0.001        0.001         0.001       -0.746        720
 
 Timing started on 27/07/2018 at 16:50:51 MET +00:00 from GMT
 Timing   ended on 27/07/2018 at 16:53:42 MET +00:00 from GMT
