 Process Rank | Elapsed Time (s) | CPU Time (s) | Ratio CPU/Elapsed
 -------------|------------------|--------------|------------------
  553         |       9.813      |       9.088  |      0.926
  554         |       9.813      |       9.268  |      0.944
  555         |       9.813      |       9.160  |      0.933
  556         |       9.813      |       9.256  |      0.943
  557         |       9.813      |       9.216  |      0.939
  558         |       9.813      |       9.168  |      0.934
  559         |       9.813      |       9.144  |      0.932
  560         |       9.813      |       9.132  |      0.931
  561         |       9.813      |       9.156  |      0.933
  562         |       9.813      |       9.188  |      0.936
  563         |       9.813      |       9.124  |      0.930
  564         |       9.813      |       9.164  |      0.934
  565         |       9.813      |       9.164  |      0.934
  566         |       9.813      |       9.236  |      0.941
  567         |       9.813      |       9.172  |      0.935
  568         |       9.813      |       9.116  |      0.929
  569         |       9.813      |       9.284  |      0.946
  570         |       9.813      |       9.232  |      0.941
  571         |       9.813      |       9.188  |      0.936
  572         |       9.813      |       9.080  |      0.925
  573         |       9.813      |       9.104  |      0.928
  574         |       9.813      |       9.084  |      0.926
  575         |       9.813      |       9.076  |      0.925
  576         |       9.813      |       9.172  |      0.935
  577         |       9.813      |       9.120  |      0.929
  578         |       9.813      |       9.084  |      0.926
  579         |       9.813      |       9.160  |      0.933
  580         |       9.813      |       9.088  |      0.926
  581         |       9.813      |       9.052  |      0.922
  582         |       9.813      |       9.172  |      0.935
  583         |       9.813      |       9.156  |      0.933
  584         |       9.813      |       9.196  |      0.937
  585         |       9.813      |       9.164  |      0.934
  586         |       9.813      |       9.108  |      0.928
  587         |       9.813      |       9.116  |      0.929
  588         |       9.813      |       9.100  |      0.927
  589         |       9.813      |       9.168  |      0.934
  590         |       9.813      |       9.172  |      0.935
  591         |       9.813      |       9.080  |      0.925
  592         |       9.813      |       9.096  |      0.927
  593         |       9.813      |       9.092  |      0.926
  594         |       9.813      |       9.132  |      0.931
  595         |       9.813      |       9.108  |      0.928
  596         |       9.813      |       9.128  |      0.930
  597         |       9.813      |       9.148  |      0.932
  598         |       9.813      |       9.208  |      0.938
  599         |       9.813      |       9.168  |      0.934
  600         |       9.813      |       9.284  |      0.946
  601         |       9.813      |       9.216  |      0.939
  602         |       9.813      |       9.208  |      0.938
  603         |       9.813      |       9.300  |      0.948
  604         |       9.813      |       9.112  |      0.929
  605         |       9.813      |       9.172  |      0.935
  606         |       9.813      |       9.200  |      0.937
  607         |       9.813      |       9.176  |      0.935
  608         |       9.813      |       9.160  |      0.933
  609         |       9.813      |       9.224  |      0.940
  610         |       9.813      |       9.200  |      0.937
  611         |       9.813      |       9.220  |      0.940
  612         |       9.813      |       9.172  |      0.935
  613         |       9.813      |       9.232  |      0.941
  614         |       9.813      |       9.244  |      0.942
  615         |       9.813      |       9.284  |      0.946
  616         |       9.813      |       9.160  |      0.933
  617         |       9.813      |       9.132  |      0.931
  618         |       9.813      |       9.168  |      0.934
  619         |       9.813      |       9.124  |      0.930
  620         |       9.813      |       9.312  |      0.949
  621         |       9.813      |       9.176  |      0.935
  622         |       9.813      |       9.148  |      0.932
  623         |       9.813      |       9.032  |      0.920
  624         |       9.813      |       9.100  |      0.927
  625         |       9.813      |       9.100  |      0.927
  626         |       9.813      |       9.156  |      0.933
  627         |       9.813      |       9.116  |      0.929
  628         |       9.813      |       9.116  |      0.929
  629         |       9.813      |       9.056  |      0.923
  630         |       9.813      |       9.104  |      0.928
  631         |       9.813      |       9.084  |      0.926
  632         |       9.813      |       9.108  |      0.928
  633         |       9.813      |       9.144  |      0.932
  634         |       9.813      |       9.232  |      0.941
  635         |       9.813      |       9.112  |      0.929
  636         |       9.813      |       9.208  |      0.938
  637         |       9.813      |       9.164  |      0.934
  638         |       9.813      |       9.120  |      0.929
  639         |       9.813      |       9.140  |      0.931
  640         |       9.813      |       9.160  |      0.933
  641         |       9.813      |       9.112  |      0.929
  642         |       9.813      |       9.204  |      0.938
  643         |       9.813      |       9.260  |      0.944
  644         |       9.813      |       9.240  |      0.942
  645         |       9.813      |       9.296  |      0.947
  646         |       9.813      |       9.156  |      0.933
  647         |       9.813      |       9.200  |      0.937
  648         |       9.813      |       9.216  |      0.939
  649         |       9.813      |       9.144  |      0.932
  650         |       9.813      |       9.152  |      0.933
  651         |       9.813      |       9.256  |      0.943
  652         |       9.813      |       9.224  |      0.940
  653         |       9.813      |       9.308  |      0.948
  654         |       9.813      |       9.296  |      0.947
  655         |       9.813      |       9.280  |      0.946
  656         |       9.813      |       9.324  |      0.950
  657         |       9.813      |       9.284  |      0.946
  658         |       9.813      |       9.312  |      0.949
  659         |       9.813      |       9.320  |      0.950
  660         |       9.813      |       9.208  |      0.938
  661         |       9.813      |       9.080  |      0.925
  662         |       9.813      |       9.148  |      0.932
  663         |       9.813      |       9.084  |      0.926
  664         |       9.813      |       9.172  |      0.935
  665         |       9.813      |       9.124  |      0.930
  666         |       9.813      |       9.152  |      0.933
  667         |       9.813      |       9.176  |      0.935
  668         |       9.813      |       9.156  |      0.933
  669         |       9.813      |       9.136  |      0.931
  670         |       9.813      |       9.096  |      0.927
  671         |       9.813      |       9.168  |      0.934
  672         |       9.813      |       9.208  |      0.938
  673         |       9.813      |       9.168  |      0.934
  674         |       9.813      |       9.156  |      0.933
  675         |       9.813      |       9.204  |      0.938
  676         |       9.813      |       9.228  |      0.940
  677         |       9.813      |       9.212  |      0.939
  678         |       9.813      |       9.168  |      0.934
  679         |       9.813      |       9.196  |      0.937
  680         |       9.813      |       9.132  |      0.931
  681         |       9.813      |       9.240  |      0.942
  682         |       9.813      |       9.180  |      0.935
  683         |       9.813      |       9.108  |      0.928
  684         |       9.813      |       9.308  |      0.948
  685         |       9.813      |       9.236  |      0.941
  686         |       9.813      |       9.216  |      0.939
  687         |       9.813      |       9.268  |      0.944
  688         |       9.813      |       9.232  |      0.941
  689         |       9.813      |       9.208  |      0.938
  690         |       9.813      |       9.140  |      0.931
  691         |       9.813      |       9.128  |      0.930
  692         |       9.813      |       9.272  |      0.945
  693         |       9.813      |       9.300  |      0.948
  694         |       9.813      |       9.188  |      0.936
  695         |       9.813      |       9.220  |      0.940
  696         |       9.813      |       9.164  |      0.934
  697         |       9.813      |       9.172  |      0.935
  698         |       9.813      |       9.128  |      0.930
  699         |       9.813      |       9.212  |      0.939
  700         |       9.813      |       9.200  |      0.937
  701         |       9.813      |       9.256  |      0.943
  702         |       9.813      |       9.268  |      0.944
  703         |       9.813      |       9.260  |      0.944
  704         |       9.813      |       9.148  |      0.932
  705         |       9.813      |       9.080  |      0.925
  706         |       9.813      |       9.084  |      0.926
  707         |       9.813      |       9.140  |      0.931
  708         |       9.813      |       9.132  |      0.931
  709         |       9.813      |       9.184  |      0.936
  710         |       9.813      |       9.048  |      0.922
  711         |       9.813      |       9.012  |      0.918
  712         |       9.813      |       9.132  |      0.931
  713         |       9.813      |       9.216  |      0.939
  714         |       9.813      |       9.124  |      0.930
  715         |       9.813      |       9.164  |      0.934
  716         |       9.813      |       9.072  |      0.924
  717         |       9.813      |       9.144  |      0.932
  718         |       9.813      |       9.176  |      0.935
  719         |       9.813      |       9.184  |      0.936
  720         |       9.813      |       9.152  |      0.933
  721         |       9.813      |       9.132  |      0.931
  722         |       9.813      |       9.084  |      0.926
  723         |       9.813      |       9.176  |      0.935
  724         |       9.813      |       9.156  |      0.933
  725         |       9.813      |       9.236  |      0.941
  726         |       9.813      |       9.204  |      0.938
  727         |       9.813      |       9.180  |      0.935
  728         |       9.813      |       9.168  |      0.934
  729         |       9.813      |       9.108  |      0.928
  730         |       9.813      |       9.136  |      0.931
  731         |       9.813      |       9.324  |      0.950
  732         |       9.813      |       9.184  |      0.936
  733         |       9.813      |       9.140  |      0.931
  734         |       9.813      |       9.276  |      0.945
  735         |       9.813      |       9.232  |      0.941
  736         |       9.813      |       9.180  |      0.935
  737         |       9.813      |       9.144  |      0.932
  738         |       9.813      |       9.172  |      0.935
  739         |       9.813      |       9.096  |      0.927
  740         |       9.813      |       9.328  |      0.951
  741         |       9.813      |       9.112  |      0.929
  742         |       9.813      |       9.260  |      0.944
  743         |       9.813      |       9.168  |      0.934
  744         |       9.813      |       9.232  |      0.941
  745         |       9.813      |       9.324  |      0.950
  746         |       9.813      |       9.332  |      0.951
  747         |       9.813      |       9.392  |      0.957
  748         |       9.813      |       9.084  |      0.926
  749         |       9.813      |       9.056  |      0.923
  750         |       9.813      |       9.004  |      0.918
  751         |       9.813      |       9.136  |      0.931
  752         |       9.813      |       9.096  |      0.927
  753         |       9.813      |       9.112  |      0.929
  754         |       9.813      |       9.056  |      0.923
  755         |       9.813      |       8.992  |      0.916
  756         |       9.813      |       9.252  |      0.943
  757         |       9.813      |       9.164  |      0.934
  758         |       9.813      |       9.144  |      0.932
  759         |       9.813      |       9.176  |      0.935
  760         |       9.813      |       9.088  |      0.926
  761         |       9.813      |       9.116  |      0.929
  762         |       9.813      |       9.076  |      0.925
  763         |       9.813      |       9.028  |      0.920
  764         |       9.813      |       9.056  |      0.923
  765         |       9.813      |       9.088  |      0.926
  766         |       9.813      |       9.144  |      0.932
  767         |       9.813      |       9.100  |      0.927
  768         |       9.813      |       9.152  |      0.933
  769         |       9.813      |       9.272  |      0.945
  770         |       9.813      |       9.228  |      0.940
  771         |       9.813      |       9.192  |      0.937
  772         |       9.813      |       9.104  |      0.928
  773         |       9.813      |       9.036  |      0.921
  774         |       9.813      |       9.152  |      0.933
  775         |       9.813      |       9.172  |      0.935
  776         |       9.813      |       9.128  |      0.930
  777         |       9.813      |       9.172  |      0.935
  778         |       9.813      |       9.096  |      0.927
  779         |       9.813      |       9.096  |      0.927
  780         |       9.813      |       9.128  |      0.930
  781         |       9.813      |       9.084  |      0.926
  782         |       9.813      |       9.212  |      0.939
  783         |       9.813      |       9.252  |      0.943
  784         |       9.813      |       9.212  |      0.939
  785         |       9.813      |       9.356  |      0.953
  786         |       9.813      |       9.184  |      0.936
  787         |       9.813      |       9.136  |      0.931
  788         |       9.813      |       9.332  |      0.951
  789         |       9.813      |       9.304  |      0.948
  790         |       9.813      |       9.264  |      0.944
  791         |       9.813      |       9.160  |      0.933
  792         |       9.813      |       9.108  |      0.928
  793         |       9.813      |       9.072  |      0.924
  794         |       9.813      |       9.044  |      0.922
  795         |       9.813      |       9.144  |      0.932
  796         |       9.813      |       9.036  |      0.921
  797         |       9.813      |       9.140  |      0.931
  798         |       9.813      |       9.032  |      0.920
  799         |       9.813      |       9.028  |      0.920
  800         |       9.813      |       9.068  |      0.924
  801         |       9.813      |       8.940  |      0.911
  802         |       9.813      |       9.108  |      0.928
  803         |       9.813      |       9.060  |      0.923
  804         |       9.813      |       9.052  |      0.922
  805         |       9.813      |       9.080  |      0.925
  806         |       9.813      |       9.040  |      0.921
  807         |       9.813      |       9.044  |      0.922
  808         |       9.813      |       9.120  |      0.929
  809         |       9.813      |       8.992  |      0.916
  810         |       9.813      |       9.036  |      0.921
  811         |       9.813      |       8.984  |      0.915
  812         |       9.813      |       9.060  |      0.923
  813         |       9.813      |       9.012  |      0.918
  814         |       9.813      |       9.084  |      0.926
  815         |       9.813      |       9.072  |      0.924
  816         |       9.813      |       9.084  |      0.926
  817         |       9.813      |       9.012  |      0.918
  818         |       9.813      |       9.088  |      0.926
  819         |       9.813      |       9.172  |      0.935
  820         |       9.813      |       9.124  |      0.930
  821         |       9.813      |       9.128  |      0.930
  822         |       9.813      |       8.988  |      0.916
  823         |       9.813      |       9.144  |      0.932
  824         |       9.813      |       9.132  |      0.931
  825         |       9.813      |       9.112  |      0.929
  826         |       9.813      |       9.100  |      0.927
  827         |       9.813      |       9.172  |      0.935
  828         |       9.813      |       9.116  |      0.929
  829         |       9.813      |       9.108  |      0.928
  830         |       9.813      |       9.024  |      0.920
  831         |       9.813      |       9.048  |      0.922
  832         |       9.813      |       9.024  |      0.920
  833         |       9.813      |       9.188  |      0.936
  834         |       9.813      |       9.164  |      0.934
  835         |       9.813      |       9.104  |      0.928
  836         |       9.813      |       9.084  |      0.926
  837         |       9.813      |       9.192  |      0.937
  838         |       9.813      |       9.148  |      0.932
  839         |       9.813      |       9.208  |      0.938
  840         |       9.813      |       9.100  |      0.927
  841         |       9.813      |       9.164  |      0.934
  842         |       9.813      |       9.184  |      0.936
  843         |       9.813      |       9.176  |      0.935
  844         |       9.813      |       9.144  |      0.932
  845         |       9.813      |       9.056  |      0.923
  846         |       9.813      |       9.164  |      0.934
  847         |       9.813      |       9.136  |      0.931
  848         |       9.813      |       9.092  |      0.926
  849         |       9.813      |       9.168  |      0.934
  850         |       9.813      |       9.156  |      0.933
  851         |       9.813      |       9.112  |      0.929
  852         |       9.813      |       9.116  |      0.929
  853         |       9.813      |       9.164  |      0.934
  854         |       9.813      |       9.164  |      0.934
  855         |       9.813      |       9.184  |      0.936
  856         |       9.813      |       9.180  |      0.935
  857         |       9.813      |       9.232  |      0.941
  858         |       9.813      |       9.220  |      0.940
  859         |       9.813      |       9.164  |      0.934
  860         |       9.813      |       9.140  |      0.931
  861         |       9.813      |       9.280  |      0.946
  862         |       9.813      |       9.192  |      0.937
  863         |       9.813      |       9.312  |      0.949
  864         |       9.813      |       9.248  |      0.942
  865         |       9.813      |       9.300  |      0.948
  866         |       9.813      |       9.184  |      0.936
  867         |       9.813      |       9.292  |      0.947
  868         |       9.813      |       9.328  |      0.951
  869         |       9.813      |       9.284  |      0.946
  870         |       9.813      |       9.236  |      0.941
  871         |       9.813      |       9.248  |      0.942
  872         |       9.813      |       9.316  |      0.949
  873         |       9.813      |       9.280  |      0.946
  874         |       9.813      |       9.332  |      0.951
  875         |       9.813      |       9.372  |      0.955
  876         |       9.813      |       9.348  |      0.953
  877         |       9.813      |       9.304  |      0.948
  878         |       9.813      |       9.344  |      0.952
  879         |       9.813      |       9.324  |      0.950
  880         |       9.813      |       9.240  |      0.942
  881         |       9.813      |       9.120  |      0.929
  882         |       9.813      |       9.156  |      0.933
  883         |       9.813      |       9.164  |      0.934
  884         |       9.813      |       9.160  |      0.933
  885         |       9.813      |       9.112  |      0.929
  886         |       9.813      |       9.204  |      0.938
  887         |       9.813      |       9.112  |      0.929
  888         |       9.813      |       9.172  |      0.935
  889         |       9.813      |       9.100  |      0.927
  890         |       9.813      |       9.100  |      0.927
  891         |       9.813      |       9.144  |      0.932
  892         |       9.813      |       9.128  |      0.930
  893         |       9.813      |       9.180  |      0.935
  894         |       9.813      |       9.136  |      0.931
  895         |       9.813      |       9.116  |      0.929
  896         |       9.813      |       9.160  |      0.933
  897         |       9.813      |       9.172  |      0.935
  898         |       9.813      |       9.204  |      0.938
  899         |       9.813      |       9.172  |      0.935
  900         |       9.813      |       9.232  |      0.941
  901         |       9.813      |       9.200  |      0.937
  902         |       9.813      |       9.176  |      0.935
  903         |       9.813      |       9.364  |      0.954
  904         |       9.813      |       9.240  |      0.942
  905         |       9.813      |       9.284  |      0.946
  906         |       9.813      |       9.192  |      0.937
  907         |       9.813      |       9.192  |      0.937
  908         |       9.813      |       9.220  |      0.940
  909         |       9.813      |       9.168  |      0.934
  910         |       9.813      |       9.144  |      0.932
  911         |       9.813      |       9.276  |      0.945
  912         |       9.813      |       9.168  |      0.934
  913         |       9.813      |       9.188  |      0.936
  914         |       9.813      |       9.228  |      0.940
  915         |       9.813      |       9.208  |      0.938
  916         |       9.813      |       9.208  |      0.938
  917         |       9.813      |       9.212  |      0.939
  918         |       9.813      |       9.156  |      0.933
  919         |       9.813      |       9.140  |      0.931
  920         |       9.813      |       9.308  |      0.948
  921         |       9.813      |       9.204  |      0.938
  922         |       9.813      |       9.252  |      0.943
  923         |       9.813      |       9.200  |      0.937
  924         |       9.813      |       9.208  |      0.938
  925         |       9.813      |       9.224  |      0.940
  926         |       9.813      |       9.240  |      0.942
  927         |       9.813      |       9.152  |      0.933
  928         |       9.813      |       9.188  |      0.936
  929         |       9.813      |       9.224  |      0.940
  930         |       9.813      |       9.244  |      0.942
  931         |       9.813      |       9.188  |      0.936
  932         |       9.813      |       9.172  |      0.935
  933         |       9.813      |       9.096  |      0.927
  934         |       9.813      |       9.176  |      0.935
  935         |       9.813      |       9.176  |      0.935
  936         |       9.813      |       9.128  |      0.930
  937         |       9.813      |       9.256  |      0.943
  938         |       9.813      |       9.116  |      0.929
  939         |       9.813      |       9.148  |      0.932
  940         |       9.813      |       9.176  |      0.935
  941         |       9.813      |       9.220  |      0.940
  942         |       9.813      |       9.124  |      0.930
  943         |       9.813      |       9.172  |      0.935
  944         |       9.813      |       9.160  |      0.933
  945         |       9.813      |       9.164  |      0.934
  946         |       9.813      |       9.196  |      0.937
  947         |       9.813      |       9.172  |      0.935
  948         |       9.813      |       9.176  |      0.935
  949         |       9.813      |       9.164  |      0.934
  950         |       9.813      |       9.244  |      0.942
  951         |       9.813      |       9.264  |      0.944
  952         |       9.813      |       9.360  |      0.954
  953         |       9.813      |       9.244  |      0.942
  954         |       9.813      |       9.256  |      0.943
  955         |       9.813      |       9.236  |      0.941
  956         |       9.813      |       9.348  |      0.953
  957         |       9.813      |       9.180  |      0.935
  958         |       9.813      |       9.208  |      0.938
  959         |       9.813      |       9.192  |      0.937
  960         |       9.813      |       9.196  |      0.937
  961         |       9.813      |       9.184  |      0.936
  962         |       9.813      |       9.164  |      0.934
  963         |       9.813      |       9.236  |      0.941
  964         |       9.813      |       9.212  |      0.939
  965         |       9.813      |       9.368  |      0.955
  966         |       9.813      |       9.424  |      0.960
  967         |       9.813      |       9.364  |      0.954
  968         |       9.813      |       9.244  |      0.942
  969         |       9.813      |       9.100  |      0.927
  970         |       9.813      |       9.144  |      0.932
  971         |       9.813      |       9.088  |      0.926
  972         |       9.813      |       9.148  |      0.932
  973         |       9.813      |       9.120  |      0.929
  974         |       9.813      |       9.140  |      0.931
  975         |       9.813      |       9.128  |      0.930
  976         |       9.813      |       9.168  |      0.934
  977         |       9.813      |       9.284  |      0.946
  978         |       9.813      |       9.116  |      0.929
  979         |       9.813      |       9.080  |      0.925
  980         |       9.813      |       9.144  |      0.932
  981         |       9.813      |       9.196  |      0.937
  982         |       9.813      |       9.144  |      0.932
  983         |       9.813      |       9.156  |      0.933
  984         |       9.813      |       9.196  |      0.937
  985         |       9.813      |       9.168  |      0.934
  986         |       9.813      |       9.108  |      0.928
  987         |       9.813      |       9.152  |      0.933
  988         |       9.813      |       9.156  |      0.933
  989         |       9.813      |       9.136  |      0.931
  990         |       9.813      |       9.292  |      0.947
  991         |       9.813      |       9.264  |      0.944
  992         |       9.813      |       9.280  |      0.946
  993         |       9.813      |       9.144  |      0.932
  994         |       9.813      |       9.144  |      0.932
  995         |       9.813      |       9.116  |      0.929
  996         |       9.813      |       9.108  |      0.928
  997         |       9.813      |       9.076  |      0.925
  998         |       9.813      |       9.180  |      0.935
  999         |       9.813      |       9.196  |      0.937
 1000         |       9.813      |       9.244  |      0.942
 1001         |       9.813      |       9.108  |      0.928
 1002         |       9.813      |       9.104  |      0.928
 1003         |       9.813      |       9.180  |      0.935
 1004         |       9.813      |       9.180  |      0.935
 1005         |       9.813      |       9.156  |      0.933
 1006         |       9.813      |       9.180  |      0.935
 1007         |       9.813      |       9.132  |      0.931
 1008         |       9.813      |       9.128  |      0.930
 1009         |       9.813      |       9.224  |      0.940
 1010         |       9.813      |       9.136  |      0.931
 1011         |       9.813      |       9.380  |      0.956
 1012         |       9.813      |       9.120  |      0.929
 1013         |       9.813      |       9.160  |      0.933
 1014         |       9.813      |       9.136  |      0.931
 1015         |       9.813      |       9.184  |      0.936
 1016         |       9.813      |       9.084  |      0.926
 1017         |       9.813      |       9.108  |      0.928
 1018         |       9.813      |       9.184  |      0.936
 1019         |       9.813      |       9.224  |      0.940
 1020         |       9.813      |       9.120  |      0.929
 1021         |       9.813      |       9.128  |      0.930
 1022         |       9.813      |       9.200  |      0.937
 1023         |       9.813      |       9.152  |      0.933
 1024         |       9.813      |       9.120  |      0.929
 1025         |       9.813      |       9.052  |      0.922
 1026         |       9.813      |       9.072  |      0.924
 1027         |       9.813      |       9.120  |      0.929
 1028         |       9.813      |       9.120  |      0.929
 1029         |       9.813      |       9.096  |      0.927
 1030         |       9.813      |       9.148  |      0.932
 1031         |       9.813      |       9.196  |      0.937
 1032         |       9.813      |       9.140  |      0.931
 1033         |       9.813      |       9.132  |      0.931
 1034         |       9.813      |       9.088  |      0.926
 1035         |       9.813      |       9.140  |      0.931
 1036         |       9.813      |       9.184  |      0.936
 1037         |       9.813      |       9.164  |      0.934
 1038         |       9.813      |       9.136  |      0.931
 1039         |       9.813      |       9.160  |      0.933
 1040         |       9.813      |       9.284  |      0.946
 1041         |       9.813      |       9.164  |      0.934
 1042         |       9.813      |       9.152  |      0.933
 1043         |       9.813      |       9.136  |      0.931
 1044         |       9.813      |       9.168  |      0.934
 1045         |       9.813      |       9.180  |      0.935
 1046         |       9.813      |       9.092  |      0.926
 1047         |       9.813      |       9.160  |      0.933
 1048         |       9.813      |       9.132  |      0.931
 1049         |       9.813      |       9.116  |      0.929
 1050         |       9.813      |       9.164  |      0.934
 1051         |       9.813      |       9.168  |      0.934
 1052         |       9.813      |       9.192  |      0.937
 1053         |       9.813      |       9.220  |      0.940
 1054         |       9.813      |       9.364  |      0.954
 1055         |       9.813      |       9.312  |      0.949
 1056         |       9.813      |       9.180  |      0.935
 1057         |       9.813      |       9.168  |      0.934
 1058         |       9.813      |       9.180  |      0.935
 1059         |       9.813      |       9.148  |      0.932
 1060         |       9.813      |       9.180  |      0.935
 1061         |       9.813      |       9.192  |      0.937
 1062         |       9.813      |       9.108  |      0.928
 1063         |       9.813      |       9.124  |      0.930
 1064         |       9.813      |       9.144  |      0.932
 1065         |       9.813      |       9.160  |      0.933
 1066         |       9.813      |       9.180  |      0.935
 1067         |       9.813      |       9.104  |      0.928
 1068         |       9.813      |       9.208  |      0.938
 1069         |       9.813      |       9.216  |      0.939
 1070         |       9.813      |       9.164  |      0.934
 1071         |       9.813      |       9.164  |      0.934
 1072         |       9.813      |       9.176  |      0.935
 1073         |       9.813      |       9.204  |      0.938
 1074         |       9.813      |       9.288  |      0.946
 1075         |       9.813      |       9.216  |      0.939
 1076         |       9.813      |       9.180  |      0.935
 1077         |       9.813      |       9.172  |      0.935
 1078         |       9.813      |       9.208  |      0.938
 1079         |       9.813      |       9.200  |      0.937
 1080         |       9.813      |       9.168  |      0.934
 1081         |       9.813      |       9.304  |      0.948
 1082         |       9.813      |       9.196  |      0.937
 1083         |       9.813      |       9.248  |      0.942
 1084         |       9.813      |       9.232  |      0.941
 1085         |       9.813      |       9.348  |      0.953
 1086         |       9.813      |       9.228  |      0.940
 1087         |       9.813      |       9.200  |      0.937
 1088         |       9.813      |       9.176  |      0.935
 1089         |       9.813      |       9.304  |      0.948
 1090         |       9.813      |       9.192  |      0.937
 1091         |       9.813      |       9.252  |      0.943
 1092         |       9.813      |       9.260  |      0.944
 1093         |       9.813      |       9.276  |      0.945
 1094         |       9.813      |       9.228  |      0.940
 1095         |       9.813      |       9.256  |      0.943
 1096         |       9.813      |       9.312  |      0.949
 1097         |       9.813      |       9.340  |      0.952
 1098         |       9.813      |       9.300  |      0.948
 1099         |       9.813      |       9.324  |      0.950
 1100         |       9.813      |       9.176  |      0.935
 1101         |       9.813      |       9.184  |      0.936
 1102         |       9.813      |       9.228  |      0.940
 1103         |       9.813      |       9.196  |      0.937
 1104         |       9.813      |       9.180  |      0.935
 1105         |       9.813      |       9.176  |      0.935
 1106         |       9.813      |       9.200  |      0.937
 1107         |       9.813      |       9.196  |      0.937
 1108         |       9.813      |       9.228  |      0.940
 1109         |       9.813      |       9.192  |      0.937
 1110         |       9.813      |       9.144  |      0.932
 1111         |       9.813      |       9.244  |      0.942
 1112         |       9.813      |       9.204  |      0.938
 1113         |       9.813      |       9.192  |      0.937
 1114         |       9.813      |       9.228  |      0.940
 1115         |       9.813      |       9.188  |      0.936
 1116         |       9.813      |       9.288  |      0.946
 1117         |       9.813      |       9.300  |      0.948
 1118         |       9.813      |       9.168  |      0.934
 1119         |       9.813      |       9.232  |      0.941
 1120         |       9.813      |       9.224  |      0.940
 1121         |       9.813      |       9.216  |      0.939
 1122         |       9.813      |       9.204  |      0.938
 1123         |       9.813      |       9.280  |      0.946
 1124         |       9.813      |       9.304  |      0.948
 1125         |       9.813      |       9.276  |      0.945
 1126         |       9.813      |       9.212  |      0.939
 1127         |       9.813      |       9.264  |      0.944
 1128         |       9.813      |       9.364  |      0.954
 1129         |       9.813      |       9.284  |      0.946
 1130         |       9.813      |       9.284  |      0.946
 1131         |       9.813      |       9.228  |      0.940
 1132         |       9.813      |       9.280  |      0.946
 1133         |       9.813      |       9.268  |      0.944
 1134         |       9.813      |       9.276  |      0.945
 1135         |       9.813      |       9.240  |      0.942
 1136         |       9.813      |       9.240  |      0.942
 1137         |       9.813      |       9.280  |      0.946
 1138         |       9.813      |       9.280  |      0.946
 1139         |       9.813      |       9.332  |      0.951
 1140         |       9.813      |       9.264  |      0.944
 1141         |       9.813      |       9.280  |      0.946
 1142         |       9.813      |       9.340  |      0.952
 1143         |       9.813      |       9.308  |      0.948
 1144         |       9.813      |       9.136  |      0.931
 1145         |       9.813      |       9.224  |      0.940
 1146         |       9.813      |       9.092  |      0.926
 1147         |       9.813      |       9.092  |      0.926
 1148         |       9.813      |       9.124  |      0.930
 1149         |       9.813      |       9.200  |      0.937
 1150         |       9.813      |       9.116  |      0.929
 1151         |       9.813      |       9.088  |      0.926
 1152         |       9.813      |       9.132  |      0.931
 1153         |       9.813      |       9.164  |      0.934
 1154         |       9.813      |       9.132  |      0.931
 1155         |       9.813      |       9.140  |      0.931
 1156         |       9.813      |       9.180  |      0.935
 1157         |       9.813      |       9.108  |      0.928
 1158         |       9.813      |       9.276  |      0.945
 1159         |       9.813      |       9.092  |      0.926
 1160         |       9.813      |       9.148  |      0.932
 1161         |       9.813      |       9.148  |      0.932
 1162         |       9.813      |       9.284  |      0.946
 1163         |       9.813      |       9.132  |      0.931
 1164         |       9.813      |       9.112  |      0.929
 1165         |       9.813      |       9.128  |      0.930
 1166         |       9.813      |       9.204  |      0.938
 1167         |       9.813      |       9.160  |      0.933
 1168         |       9.813      |       9.176  |      0.935
 1169         |       9.813      |       9.168  |      0.934
 1170         |       9.813      |       9.240  |      0.942
 1171         |       9.813      |       9.180  |      0.935
 1172         |       9.813      |       9.156  |      0.933
 1173         |       9.813      |       9.124  |      0.930
 1174         |       9.813      |       9.116  |      0.929
 1175         |       9.813      |       9.172  |      0.935
 1176         |       9.813      |       9.324  |      0.950
 1177         |       9.813      |       9.172  |      0.935
 1178         |       9.813      |       9.192  |      0.937
 1179         |       9.813      |       9.160  |      0.933
 1180         |       9.813      |       9.204  |      0.938
 1181         |       9.813      |       9.136  |      0.931
 1182         |       9.813      |       9.212  |      0.939
 1183         |       9.813      |       9.148  |      0.932
 1184         |       9.813      |       9.120  |      0.929
 1185         |       9.813      |       9.116  |      0.929
 1186         |       9.813      |       9.204  |      0.938
 1187         |       9.813      |       9.216  |      0.939
 1188         |       9.813      |       9.252  |      0.943
 1189         |       9.813      |       9.200  |      0.937
 1190         |       9.813      |       9.216  |      0.939
 1191         |       9.813      |       9.216  |      0.939
 1192         |       9.813      |       9.248  |      0.942
 1193         |       9.813      |       9.244  |      0.942
 1194         |       9.813      |       9.200  |      0.937
 1195         |       9.813      |       9.232  |      0.941
 1196         |       9.813      |       9.200  |      0.937
 1197         |       9.813      |       9.240  |      0.942
 1198         |       9.813      |       9.260  |      0.944
 1199         |       9.813      |       9.244  |      0.942
 1200         |       9.813      |       9.344  |      0.952
 1201         |       9.813      |       9.320  |      0.950
 1202         |       9.813      |       9.192  |      0.937
 1203         |       9.813      |       9.188  |      0.936
 1204         |       9.813      |       9.240  |      0.942
 1205         |       9.813      |       9.252  |      0.943
 1206         |       9.813      |       9.248  |      0.942
