 Process Rank | Elapsed Time (s) | CPU Time (s) | Ratio CPU/Elapsed
 -------------|------------------|--------------|------------------
 trc_stp                        4.224             4.191        4.180         4.210        0.990        720
 stp                            4.017             3.986        3.100         3.122        0.772        720
 ldf_slp                        3.232             3.206        3.212         3.235        0.994        720
 trc_zdf                        2.715             2.694        2.704         2.724        0.996        720
 dyn_nxt                        2.136             2.120        2.160         2.176        1.011        720
 dyn_spg                        2.077             2.061        2.052         2.067        0.988        720
 dyn_zdf                        1.915             1.900        1.928         1.942        1.007        720
 dia_wri                        1.859             1.845        1.732         1.745        0.932        720
 tra_zdf                        1.091             1.083        1.104         1.112        1.012        720
 div_hor                        1.067             1.059        1.032         1.039        0.967       1441
 p2z_opt                        1.005             0.997        0.992         0.999        0.987        720
 bn2                            0.982             0.974        0.868         0.874        0.884       1440
 p2z_bio                        0.901             0.894        0.908         0.915        1.007        720
 trc_trp                        0.897             0.890        0.848         0.854        0.946        720
 dyn_ldf                        0.793             0.787        0.792         0.798        0.998        720
 rab_3d                         0.746             0.740        0.676         0.681        0.906       1440
 wzv                            0.744             0.738        0.752         0.757        1.011       1440
 tra_nxt                        0.717             0.712        0.712         0.717        0.993        720
 ssh_nxt                        0.647             0.642        0.632         0.637        0.977        720
 tra_qsr                        0.408             0.405        0.424         0.427        1.038        720
 eos-insitu                     0.394             0.391        0.396         0.399        1.006        720
 p2z_sms                        0.344             0.341        0.308         0.310        0.895        720
 dyn_hpg                        0.339             0.337        0.356         0.359        1.050        720
 dyn_zad                        0.317             0.315        0.304         0.306        0.959        720
 eos-pot                        0.314             0.312        0.328         0.330        1.044        720
 dyn_keg                        0.231             0.229        0.196         0.197        0.849        720
 dyn_vor                        0.172             0.170        0.188         0.189        1.096        720
 sbc                            0.159             0.158        0.124         0.125        0.779        720
 dyn_adv                        0.158             0.157        0.180         0.181        1.139        720
 trc_sbc                        0.137             0.136        0.160         0.161        1.164        720
 p2z_exp                        0.136             0.135        0.136         0.137        1.003        720
 p2z_sed                        0.118             0.117        0.120         0.121        1.015        720
 trc_init                       0.079             0.079        0.016         0.016        0.201          1
 day                            0.077             0.076        0.000         0.000        0.000        720
 nemo_init                      0.065             0.064        0.048         0.048        0.740          1
 tra_sbc                        0.036             0.036        0.052         0.052        1.447        720
 ssh_swp                        0.010             0.010        0.008         0.008        0.822        720
 trc_sms                        0.005             0.005        0.008         0.008        1.534        720
 dom_hgr                        0.000             0.000        0.000         0.000        0.000          1
 dia_ar5                        0.000             0.000        0.000         0.000        0.000        720
 
 Timing started on 19/04/2019 at 04:03:05 MET -06:00 from GMT
 Timing   ended on 19/04/2019 at 04:04:45 MET -06:00 from GMT
