 Process Rank | Elapsed Time (s) | CPU Time (s) | Ratio CPU/Elapsed
 -------------|------------------|--------------|------------------
  108         |      15.992      |      15.176  |      0.949
  109         |      15.992      |      15.048  |      0.941
  110         |      15.992      |      15.023  |      0.939
  111         |      15.992      |      15.060  |      0.942
  112         |      15.992      |      14.961  |      0.936
  113         |      15.992      |      15.030  |      0.940
  114         |      15.992      |      14.953  |      0.935
  115         |      15.992      |      15.025  |      0.940
  116         |      15.992      |      15.092  |      0.944
  117         |      15.992      |      15.038  |      0.940
  118         |      15.992      |      15.087  |      0.943
  119         |      15.992      |      15.079  |      0.943
  120         |      15.992      |      14.993  |      0.938
  121         |      15.992      |      15.069  |      0.942
  122         |      15.992      |      14.893  |      0.931
  123         |      15.992      |      15.131  |      0.946
  124         |      15.992      |      15.051  |      0.941
  125         |      15.992      |      15.084  |      0.943
  126         |      15.992      |      15.103  |      0.944
  127         |      15.992      |      15.107  |      0.945
  128         |      15.992      |      14.906  |      0.932
  129         |      15.991      |      14.871  |      0.930
  130         |      15.992      |      14.857  |      0.929
  131         |      15.992      |      14.853  |      0.929
  132         |      15.992      |      14.934  |      0.934
  133         |      15.992      |      14.996  |      0.938
  134         |      15.992      |      14.842  |      0.928
  135         |      15.991      |      14.938  |      0.934
  136         |      15.992      |      14.915  |      0.933
  137         |      15.992      |      14.905  |      0.932
  138         |      15.992      |      14.948  |      0.935
  139         |      15.992      |      15.013  |      0.939
  140         |      15.992      |      14.933  |      0.934
  141         |      15.992      |      14.895  |      0.931
  142         |      15.991      |      15.020  |      0.939
  143         |      15.992      |      14.818  |      0.927
  144         |      15.991      |      14.820  |      0.927
  145         |      15.992      |      14.960  |      0.935
  146         |      15.991      |      15.130  |      0.946
  147         |      15.992      |      14.952  |      0.935
  148         |      15.992      |      15.036  |      0.940
  149         |      15.992      |      14.897  |      0.932
  150         |      15.991      |      14.860  |      0.929
  151         |      15.992      |      14.918  |      0.933
  152         |      15.992      |      15.044  |      0.941
  153         |      15.991      |      14.940  |      0.934
  154         |      15.991      |      14.847  |      0.928
  155         |      15.992      |      14.891  |      0.931
  156         |      15.992      |      14.972  |      0.936
  157         |      15.992      |      14.910  |      0.932
  158         |      15.992      |      14.927  |      0.933
  159         |      15.992      |      15.027  |      0.940
  160         |      15.992      |      15.077  |      0.943
  161         |      15.992      |      14.906  |      0.932
  162         |      15.992      |      14.967  |      0.936
  163         |      15.992      |      14.962  |      0.936
  164         |      15.992      |      15.052  |      0.941
  165         |      15.992      |      14.957  |      0.935
  166         |      15.992      |      15.005  |      0.938
  167         |      15.992      |      14.901  |      0.932
  168         |      15.992      |      15.068  |      0.942
  169         |      15.992      |      14.970  |      0.936
  170         |      15.992      |      14.960  |      0.936
  171         |      15.992      |      14.975  |      0.936
  172         |      15.992      |      15.043  |      0.941
  173         |      15.992      |      15.055  |      0.941
  174         |      15.992      |      14.940  |      0.934
  175         |      15.992      |      15.028  |      0.940
  176         |      15.992      |      15.005  |      0.938
  177         |      15.992      |      15.020  |      0.939
  178         |      15.992      |      14.911  |      0.932
  179         |      15.992      |      14.962  |      0.936
  180         |      15.992      |      14.994  |      0.938
  181         |      15.992      |      14.948  |      0.935
  182         |      15.992      |      14.965  |      0.936
  183         |      15.992      |      14.961  |      0.936
  184         |      15.992      |      15.015  |      0.939
  185         |      15.992      |      15.047  |      0.941
  186         |      15.992      |      15.024  |      0.939
  187         |      15.992      |      15.036  |      0.940
  188         |      15.992      |      14.975  |      0.936
  189         |      15.992      |      15.049  |      0.941
  190         |      15.992      |      15.027  |      0.940
  191         |      15.992      |      14.913  |      0.933
  192         |      15.992      |      15.031  |      0.940
  193         |      15.992      |      14.933  |      0.934
  194         |      15.991      |      14.945  |      0.935
  195         |      15.992      |      14.902  |      0.932
  196         |      15.992      |      14.948  |      0.935
  197         |      15.992      |      15.019  |      0.939
  198         |      15.992      |      15.005  |      0.938
  199         |      15.991      |      14.887  |      0.931
  200         |      15.992      |      14.991  |      0.937
  201         |      15.992      |      14.929  |      0.934
  202         |      15.992      |      14.976  |      0.937
  203         |      15.992      |      14.931  |      0.934
  204         |      15.991      |      14.997  |      0.938
  205         |      15.992      |      14.909  |      0.932
  206         |      15.992      |      14.860  |      0.929
  207         |      15.992      |      14.958  |      0.935
  208         |      15.992      |      14.903  |      0.932
  209         |      15.992      |      15.013  |      0.939
  210         |      15.992      |      15.104  |      0.944
  211         |      15.991      |      14.955  |      0.935
  212         |      15.992      |      15.003  |      0.938
  213         |      15.992      |      14.941  |      0.934
  214         |      15.992      |      14.933  |      0.934
  215         |      15.991      |      15.150  |      0.947
  216         |      15.992      |      14.933  |      0.934
  217         |      15.992      |      15.004  |      0.938
  218         |      15.991      |      14.940  |      0.934
  219         |      15.992      |      15.055  |      0.941
  220         |      15.991      |      14.986  |      0.937
  221         |      15.991      |      14.920  |      0.933
  222         |      15.992      |      15.031  |      0.940
  223         |      15.992      |      14.944  |      0.934
  224         |      15.991      |      14.935  |      0.934
  225         |      15.992      |      14.964  |      0.936
  226         |      15.991      |      14.908  |      0.932
  227         |      15.991      |      14.835  |      0.928
  228         |      15.992      |      14.962  |      0.936
  229         |      15.992      |      14.981  |      0.937
  230         |      15.992      |      14.993  |      0.937
  231         |      15.991      |      14.958  |      0.935
  232         |      15.991      |      14.879  |      0.930
  233         |      15.991      |      14.961  |      0.936
  234         |      15.992      |      14.911  |      0.932
  235         |      15.992      |      15.062  |      0.942
  236         |      15.992      |      14.969  |      0.936
  237         |      15.991      |      14.927  |      0.933
  238         |      15.992      |      14.867  |      0.930
  239         |      15.991      |      14.988  |      0.937
  240         |      15.991      |      14.849  |      0.929
  241         |      15.991      |      15.052  |      0.941
  242         |      15.991      |      15.018  |      0.939
  243         |      15.991      |      14.776  |      0.924
  244         |      15.992      |      14.752  |      0.923
  245         |      15.991      |      14.880  |      0.931
  246         |      15.992      |      14.960  |      0.935
  247         |      15.992      |      14.813  |      0.926
  248         |      15.991      |      14.882  |      0.931
  249         |      15.991      |      14.855  |      0.929
  250         |      15.991      |      15.016  |      0.939
  251         |      15.991      |      14.908  |      0.932
  252         |      15.991      |      14.887  |      0.931
