 Process Rank | Elapsed Time (s) | CPU Time (s) | Ratio CPU/Elapsed
 -------------|------------------|--------------|------------------
  108         |      25.633      |      24.908  |      0.972
  109         |      25.633      |      24.961  |      0.974
  110         |      25.633      |      24.963  |      0.974
  111         |      25.633      |      24.959  |      0.974
  112         |      25.633      |      24.881  |      0.971
  113         |      25.633      |      24.903  |      0.972
  114         |      25.633      |      24.952  |      0.973
  115         |      25.633      |      24.916  |      0.972
  116         |      25.633      |      25.015  |      0.976
  117         |      25.633      |      24.938  |      0.973
  118         |      25.633      |      24.881  |      0.971
  119         |      25.634      |      24.930  |      0.973
  120         |      25.633      |      25.049  |      0.977
  121         |      25.633      |      24.961  |      0.974
  122         |      25.633      |      24.894  |      0.971
  123         |      25.634      |      24.938  |      0.973
  124         |      25.633      |      24.898  |      0.971
  125         |      25.633      |      24.945  |      0.973
  126         |      25.633      |      25.001  |      0.975
  127         |      25.633      |      24.974  |      0.974
  128         |      25.633      |      25.021  |      0.976
  129         |      25.633      |      24.975  |      0.974
  130         |      25.633      |      25.040  |      0.977
  131         |      25.633      |      25.008  |      0.976
  132         |      25.633      |      24.978  |      0.974
  133         |      25.633      |      24.930  |      0.973
  134         |      25.633      |      24.891  |      0.971
  135         |      25.633      |      24.879  |      0.971
  136         |      25.633      |      24.931  |      0.973
  137         |      25.633      |      25.015  |      0.976
  138         |      25.633      |      24.942  |      0.973
  139         |      25.633      |      24.930  |      0.973
  140         |      25.633      |      25.031  |      0.977
  141         |      25.633      |      24.954  |      0.974
  142         |      25.633      |      25.026  |      0.976
  143         |      25.633      |      24.978  |      0.974
  144         |      25.633      |      24.887  |      0.971
  145         |      25.633      |      24.900  |      0.971
  146         |      25.633      |      24.861  |      0.970
  147         |      25.633      |      24.980  |      0.975
  148         |      25.633      |      24.909  |      0.972
  149         |      25.633      |      25.053  |      0.977
  150         |      25.633      |      24.934  |      0.973
  151         |      25.633      |      24.912  |      0.972
  152         |      25.633      |      24.951  |      0.973
  153         |      25.633      |      24.940  |      0.973
  154         |      25.633      |      24.926  |      0.972
  155         |      25.633      |      24.921  |      0.972
  156         |      25.633      |      24.945  |      0.973
  157         |      25.633      |      24.955  |      0.974
  158         |      25.633      |      24.956  |      0.974
  159         |      25.633      |      24.991  |      0.975
  160         |      25.633      |      24.966  |      0.974
  161         |      25.633      |      24.986  |      0.975
  162         |      25.633      |      25.031  |      0.976
  163         |      25.633      |      24.990  |      0.975
