 Process Rank | Elapsed Time (s) | CPU Time (s) | Ratio CPU/Elapsed
 -------------|------------------|--------------|------------------
  108         |      51.919      |      46.688  |      0.899
  109         |      51.918      |      47.328  |      0.912
  110         |      51.918      |      42.881  |      0.826
  111         |      51.918      |      42.538  |      0.819
  112         |      51.918      |      42.643  |      0.821
  113         |      51.919      |      42.840  |      0.825
  114         |      51.918      |      47.005  |      0.905
  115         |      51.918      |      42.574  |      0.820
  116         |      51.918      |      42.605  |      0.821
  117         |      51.919      |      42.031  |      0.810
  118         |      51.918      |      42.696  |      0.822
  119         |      51.918      |      42.665  |      0.822
  120         |      51.919      |      42.939  |      0.827
  121         |      51.918      |      42.811  |      0.825
  122         |      51.918      |      42.882  |      0.826
  123         |      51.918      |      42.738  |      0.823
  124         |      51.918      |      47.749  |      0.920
  125         |      51.919      |      42.958  |      0.827
  126         |      51.919      |      42.958  |      0.827
  127         |      51.918      |      42.795  |      0.824
  128         |      51.918      |      49.296  |      0.950
  129         |      51.918      |      49.366  |      0.951
  130         |      51.918      |      47.211  |      0.909
  131         |      51.919      |      46.897  |      0.903
  132         |      51.918      |      49.876  |      0.961
  133         |      51.918      |      47.746  |      0.920
  134         |      51.918      |      47.678  |      0.918
  135         |      51.918      |      49.444  |      0.952
  136         |      51.918      |      47.525  |      0.915
  137         |      51.918      |      46.951  |      0.904
  138         |      51.918      |      47.095  |      0.907
  139         |      51.918      |      47.663  |      0.918
  140         |      51.918      |      49.577  |      0.955
  141         |      51.918      |      47.418  |      0.913
  142         |      51.918      |      49.255  |      0.949
  143         |      51.918      |      46.957  |      0.904
  144         |      51.918      |      49.375  |      0.951
  145         |      51.918      |      46.803  |      0.901
  146         |      51.918      |      49.344  |      0.950
  147         |      51.918      |      46.938  |      0.904
  148         |      51.918      |      47.045  |      0.906
  149         |      51.918      |      49.417  |      0.952
  150         |      51.918      |      47.095  |      0.907
  151         |      51.919      |      49.322  |      0.950
  152         |      51.918      |      47.000  |      0.905
  153         |      51.918      |      49.235  |      0.948
  154         |      51.918      |      46.862  |      0.903
  155         |      51.918      |      49.382  |      0.951
  156         |      51.918      |      47.144  |      0.908
  157         |      51.918      |      49.445  |      0.952
  158         |      51.918      |      46.973  |      0.905
  159         |      51.918      |      47.087  |      0.907
  160         |      51.918      |      50.063  |      0.964
  161         |      51.918      |      48.357  |      0.931
  162         |      51.918      |      48.444  |      0.933
  163         |      51.918      |      50.478  |      0.972
  164         |      51.918      |      50.444  |      0.972
  165         |      51.918      |      50.111  |      0.965
  166         |      51.918      |      50.439  |      0.972
  167         |      51.919      |      50.029  |      0.964
  168         |      51.918      |      48.244  |      0.929
  169         |      51.918      |      48.751  |      0.939
  170         |      51.918      |      50.307  |      0.969
  171         |      51.918      |      50.543  |      0.974
  172         |      51.918      |      48.555  |      0.935
  173         |      51.918      |      49.059  |      0.945
  174         |      51.918      |      48.155  |      0.928
  175         |      51.919      |      48.547  |      0.935
  176         |      51.918      |      50.025  |      0.964
  177         |      51.918      |      50.007  |      0.963
  178         |      51.918      |      48.260  |      0.930
  179         |      51.918      |      49.963  |      0.962
  180         |      51.918      |      50.472  |      0.972
  181         |      51.918      |      50.006  |      0.963
  182         |      51.918      |      50.421  |      0.971
  183         |      51.918      |      50.491  |      0.973
  184         |      51.918      |      51.197  |      0.986
  185         |      51.918      |      50.010  |      0.963
  186         |      51.918      |      47.909  |      0.923
  187         |      51.918      |      49.518  |      0.954
  188         |      51.918      |      48.102  |      0.926
  189         |      51.918      |      50.751  |      0.978
  190         |      51.918      |      50.541  |      0.973
  191         |      51.918      |      50.407  |      0.971
  192         |      51.919      |      46.804  |      0.901
  193         |      51.918      |      50.449  |      0.972
  194         |      51.919      |      50.479  |      0.972
  195         |      51.919      |      46.824  |      0.902
  196         |      51.919      |      46.466  |      0.895
  197         |      51.919      |      46.816  |      0.902
  198         |      51.919      |      50.457  |      0.972
  199         |      51.919      |      50.596  |      0.975
  200         |      51.919      |      50.140  |      0.966
  201         |      51.919      |      47.004  |      0.905
  202         |      51.919      |      50.469  |      0.972
  203         |      51.918      |      47.922  |      0.923
  204         |      51.919      |      50.756  |      0.978
  205         |      51.918      |      47.081  |      0.907
  206         |      51.919      |      50.695  |      0.976
  207         |      51.919      |      50.317  |      0.969
  208         |      51.919      |      46.388  |      0.893
  209         |      51.919      |      50.858  |      0.980
  210         |      51.919      |      46.850  |      0.902
  211         |      51.919      |      50.238  |      0.968
  212         |      51.919      |      46.350  |      0.893
  213         |      51.919      |      50.171  |      0.966
  214         |      51.919      |      46.975  |      0.905
  215         |      51.919      |      46.910  |      0.904
  216         |      51.919      |      50.806  |      0.979
  217         |      51.919      |      50.628  |      0.975
  218         |      51.919      |      50.748  |      0.977
  219         |      51.919      |      50.915  |      0.981
  220         |      51.919      |      50.522  |      0.973
  221         |      51.919      |      47.884  |      0.922
  222         |      51.919      |      47.033  |      0.906
  223         |      51.918      |      50.410  |      0.971
  224         |      51.918      |      45.819  |      0.883
  225         |      51.919      |      46.653  |      0.899
  226         |      51.918      |      50.746  |      0.977
  227         |      51.919      |      46.235  |      0.891
  228         |      51.918      |      46.280  |      0.891
  229         |      51.918      |      46.247  |      0.891
  230         |      51.918      |      46.287  |      0.892
  231         |      51.918      |      50.444  |      0.972
  232         |      51.918      |      46.258  |      0.891
  233         |      51.918      |      45.870  |      0.884
  234         |      51.918      |      46.308  |      0.892
  235         |      51.918      |      45.895  |      0.884
  236         |      51.918      |      46.302  |      0.892
  237         |      51.919      |      46.518  |      0.896
  238         |      51.918      |      46.809  |      0.902
  239         |      51.918      |      45.855  |      0.883
  240         |      51.918      |      46.183  |      0.890
  241         |      51.918      |      46.216  |      0.890
  242         |      51.918      |      46.187  |      0.890
  243         |      51.918      |      50.235  |      0.968
