 Process Rank | Elapsed Time (s) | CPU Time (s) | Ratio CPU/Elapsed
 -------------|------------------|--------------|------------------
  108         |      99.527      |      96.850  |      0.973
  109         |      99.527      |      97.758  |      0.982
  110         |      99.527      |      97.934  |      0.984
  111         |      99.527      |      98.604  |      0.991
  112         |      99.527      |      96.643  |      0.971
  113         |      99.527      |      96.316  |      0.968
  114         |      99.527      |      96.760  |      0.972
  115         |      99.527      |      96.298  |      0.968
  116         |      99.527      |      96.787  |      0.972
  117         |      99.527      |      96.693  |      0.972
  118         |      99.527      |      96.824  |      0.973
  119         |      99.527      |      97.317  |      0.978
  120         |      99.527      |      96.365  |      0.968
  121         |      99.527      |      98.098  |      0.986
  122         |      99.527      |      96.392  |      0.969
  123         |      99.527      |      97.147  |      0.976
  124         |      99.527      |      96.925  |      0.974
  125         |      99.527      |      97.095  |      0.976
  126         |      99.527      |      96.820  |      0.973
  127         |      99.527      |      96.380  |      0.968
 -------------|------------------|--------------|------------------
 Total        |   12739.446      |   11428.592  |    114.829
 -------------|------------------|--------------|------------------
 Minimum      |      99.520      |      76.893  |      0.773
 -------------|------------------|--------------|------------------
 Maximum      |      99.528      |      98.604  |      0.991
 -------------|------------------|--------------|------------------
 Average      |      99.527      |      89.286  |      0.897
 
 Detailed timing for proc : 0
 --------------------------
 Section             Elapsed Time (s)  Elapsed Time (%)  CPU Time(s)  CPU Time (%)  CPU/Elapsed  Frequency
 trc_stp                       19.867            19.963        3.305         4.267        0.166        720
 trc_adv                       16.469            16.548       16.454        21.239        0.999        720
 trc_ldf                       10.707            10.758       10.698        13.809        0.999        720
 tra_adv                        6.533             6.565        6.501         8.392        0.995        720
 dia_wri                        4.289             4.310        1.034         1.335        0.241        720
 zdf_phy                        4.157             4.177        4.143         5.348        0.997        720
 stp                            3.901             3.920        2.278         2.941        0.584        720
 tra_ldf                        3.694             3.712        3.696         4.770        1.000        720
 p2z_opt                        3.664             3.682        3.651         4.713        0.996        720
 ldf_slp                        2.865             2.878        2.867         3.701        1.001        720
 trc_nxt                        2.761             2.774        2.750         3.550        0.996        720
 dyn_spg                        2.751             2.765        2.751         3.551        1.000        720
 trc_zdf                        2.598             2.610        2.594         3.348        0.999        720
 rab_3d                         1.740             1.749        1.413         1.824        0.812       1440
 dyn_nxt                        1.505             1.513        1.496         1.931        0.994        720
 dyn_zdf                        1.448             1.455        1.449         1.870        1.001        720
 p2z_exp                        1.130             1.135        1.127         1.455        0.998        720
 tra_zdf                        0.902             0.906        0.903         1.166        1.002        720
 tra_qsr                        0.828             0.832        0.823         1.062        0.994        720
 eos-insitu                     0.731             0.735        0.731         0.944        1.000        720
 dyn_ldf                        0.724             0.727        0.721         0.931        0.996        720
 eos-pot                        0.721             0.725        0.719         0.928        0.997        720
 p2z_bio                        0.716             0.720        0.718         0.926        1.002        720
 trc_sbc                        0.698             0.701        0.695         0.897        0.996        720
 div_hor                        0.690             0.693        0.692         0.893        1.003       1441
 bn2                            0.654             0.657        0.643         0.831        0.984       1440
 tra_nxt                        0.627             0.630        0.626         0.808        0.998        720
 dyn_zad                        0.365             0.367        0.364         0.470        0.998        720
 ssh_nxt                        0.362             0.364        0.361         0.466        0.998        720
 wzv                            0.354             0.355        0.355         0.458        1.003       1440
 dyn_keg                        0.325             0.326        0.324         0.419        0.999        720
 dyn_vor                        0.282             0.284        0.281         0.363        0.996        720
 trc_trp                        0.273             0.274        0.257         0.332        0.942        720
 sbc                            0.228             0.229        0.192         0.248        0.843        720
 dyn_hpg                        0.192             0.193        0.193         0.249        1.006        720
 nemo_init                      0.149             0.149        0.101         0.130        0.676          1
 trc_init                       0.085             0.085        0.038         0.049        0.450          1
 p2z_sed                        0.084             0.084        0.085         0.110        1.015        720
 p2z_sms                        0.066             0.067        0.058         0.075        0.873        720
 day                            0.057             0.057        0.002         0.002        0.029        720
 dyn_adv                        0.046             0.047        0.044         0.057        0.959        720
 tra_sbc                        0.018             0.019        0.020         0.026        1.072        720
 ssh_swp                        0.003             0.003        0.004         0.006        1.350        720
 trc_sms                        0.003             0.003        0.003         0.004        1.084        720
 dom_hgr                        0.000             0.000        0.000         0.000        1.010          1
 dia_ar5                       -0.000            -0.000        0.001         0.001       -2.338        720
 
 Timing started on 19/04/2019 at 08:49:42 MET +00:00 from GMT
 Timing   ended on 19/04/2019 at 08:51:22 MET +00:00 from GMT
